bank,seed,kind,rank,existence,offset,counts,sign,bf_lambda_per_fold
shuffle20,20,shuffle,4,-0.0034410575041320945,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle21,21,shuffle,4,-0.0035513858176036807,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 3.0, 100.0, 100.0, 3.0, 3.0, 3.0, 100.0]"
shuffle22,22,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle23,23,shuffle,4,-0.0012289663430770426,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0]"
shuffle24,24,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle25,25,shuffle,4,-0.0017464682155825695,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle26,26,shuffle,4,-0.0007727106843725184,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 3.0, 100.0, 3.0, 3.0]"
shuffle27,27,shuffle,4,-0.0017543949223742471,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle28,28,shuffle,4,-0.0006068777054132779,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle29,29,shuffle,4,-0.002044039748084997,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 3.0, 3.0, 3.0, 3.0]"
shuffle30,30,shuffle,4,-0.0022013302650177426,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle31,31,shuffle,4,0.006927828407027053,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
shuffle32,32,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle33,33,shuffle,4,-0.0015633432800341684,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle34,34,shuffle,4,-0.0033102635295422012,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 3.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0]"
shuffle35,35,shuffle,4,-0.0017928127894319135,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle36,36,shuffle,4,-0.002482592757535296,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle37,37,shuffle,4,0.004423154722570743,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
shuffle38,38,shuffle,4,-0.0037824472525557875,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0]"
shuffle39,39,shuffle,4,-0.0013587853648291182,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle40,40,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle41,41,shuffle,4,-0.0012063717672690267,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle42,42,shuffle,4,-0.002083242964365761,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 3.0]"
shuffle43,43,shuffle,4,-0.0022335183615772693,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle44,44,shuffle,4,-0.0013592453943111372,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle45,45,shuffle,4,-0.001641561603715247,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 3.0]"
shuffle46,46,shuffle,4,0.0016303927740915491,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 100.0]"
shuffle47,47,shuffle,4,0.00393920337001546,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
shuffle48,48,shuffle,4,0.0004690507277728184,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 100.0, 3.0, 100.0, 3.0, 3.0, 3.0, 3.0]"
shuffle49,49,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle50,50,shuffle,4,-0.0020464943526123714,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle51,51,shuffle,4,-0.0017284135438946358,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle52,52,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle53,53,shuffle,4,-0.0005940788494014692,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle54,54,shuffle,4,-0.0016926203995155874,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle55,55,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle56,56,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle57,57,shuffle,4,-0.002248286406061295,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle58,58,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle59,59,shuffle,4,-0.0018368126340255586,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 3.0, 100.0, 3.0, 3.0, 100.0, 100.0, 3.0]"
shuffle60,60,shuffle,4,-0.0031611444648673936,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0]"
shuffle61,61,shuffle,4,0.005028890759518345,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
shuffle62,62,shuffle,4,-0.00043237517097123314,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 3.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0]"
shuffle63,63,shuffle,4,-0.002067805135564865,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle64,64,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle65,65,shuffle,4,-0.003464892952156284,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0]"
shuffle66,66,shuffle,4,0.001122027448075069,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 3.0, 100.0]"
shuffle67,67,shuffle,4,-0.001659054366562701,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle68,68,shuffle,4,-0.001757258131221584,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0]"
shuffle69,69,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle70,70,shuffle,4,-0.003560089143705053,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle71,71,shuffle,4,-0.003643773023511049,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle72,72,shuffle,4,-0.00230025663695243,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 3.0, 100.0, 3.0, 3.0, 3.0, 3.0, 100.0]"
shuffle73,73,shuffle,4,-0.002921443094772919,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle74,74,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle75,75,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle76,76,shuffle,4,-0.0025198447010081173,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0, 3.0, 100.0, 100.0]"
shuffle77,77,shuffle,4,-0.0012164224076110287,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle78,78,shuffle,4,0.0007926948058438243,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 100.0, 100.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
shuffle79,79,shuffle,4,-0.0021675834987680332,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0]"
shuffle80,80,shuffle,4,-0.0024152130754679533,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle81,81,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle82,82,shuffle,4,-0.0008089078262335958,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 100.0, 3.0, 100.0, 100.0]"
shuffle83,83,shuffle,4,-0.0017640897947082512,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 3.0, 3.0]"
shuffle84,84,shuffle,4,-0.003743214176375992,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0, 100.0]"
shuffle85,85,shuffle,4,-0.003334674578904351,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle86,86,shuffle,4,-0.0006685173715553882,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0, 3.0, 100.0]"
shuffle87,87,shuffle,4,-0.001712089820144025,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle88,88,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle89,89,shuffle,4,-0.0023457960668433198,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0]"
shuffle90,90,shuffle,4,-0.0009624522619575693,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle91,91,shuffle,4,-0.003287779613131431,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0]"
shuffle92,92,shuffle,4,-0.0051816713570889406,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0]"
shuffle93,93,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle94,94,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle95,95,shuffle,4,-0.004122752421756448,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle96,96,shuffle,4,-0.001254388549443275,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle97,97,shuffle,4,-0.0022390670431520544,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle98,98,shuffle,4,-0.0025028045395085576,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0]"
