run_label,netdir,run_id,seed,individual,individual_label,role,is_replicate,replicate_of,night,chkpt_index,chkpt_iter,solver_iteration,stop_iter,side_by_chkpt_iter,side_by_solver_iteration,conventions_agree,penalty_active,pre_weight,weighted,n_central_below_baseline,n_central_above_baseline,n_central_at_baseline,n_cells_total,activity_baseline,activity_penalty,below_w,above_w,reduction_path,deterministic
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,31,108011,108012,150000,before,before,True,True,20.775825319016082,2.077582531901608,718,322,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,32,111611,111612,150000,before,before,True,True,20.341301807980205,2.0341301807980208,724,316,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,33,115211,115212,150000,before,before,True,True,19.77253487446533,1.977253487446533,742,298,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,34,118811,118812,150000,before,before,True,True,19.42938769571442,1.9429387695714422,748,292,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,35,122411,122412,150000,before,before,True,True,18.46152942490769,1.846152942490769,756,284,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,36,126011,126012,150000,before,before,True,True,18.64795943860082,1.8647959438600823,760,280,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,37,129611,129612,150000,before,before,True,True,18.27621740530632,1.827621740530632,764,276,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,38,133211,133212,150000,before,before,True,True,18.375354518048415,1.8375354518048415,767,273,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,39,136811,136812,150000,before,before,True,True,17.87144958292231,1.787144958292231,770,270,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,40,140411,140412,150000,before,before,True,True,18.265963636551632,1.8265963636551632,773,267,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,41,144011,144012,150000,before,before,True,True,17.35247445616058,1.735247445616058,785,255,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,42,147611,147612,150000,before,before,True,True,17.658802794961147,1.7658802794961148,780,260,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,43,151211,151212,150000,at_or_after,at_or_after,True,False,17.659062158260816,1.7659062158260816,775,265,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,44,154811,154812,150000,at_or_after,at_or_after,True,False,17.66394699571365,1.7663946995713653,787,253,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,45,158411,158412,150000,at_or_after,at_or_after,True,False,17.6646256278138,1.76646256278138,784,256,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,46,162011,162012,150000,at_or_after,at_or_after,True,False,17.33452406472395,1.733452406472395,792,248,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,47,165611,165612,150000,at_or_after,at_or_after,True,False,18.1208913067003,1.8120891306700302,789,251,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,48,169211,169212,150000,at_or_after,at_or_after,True,False,17.309751670806264,1.7309751670806266,793,247,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,49,172811,172812,150000,at_or_after,at_or_after,True,False,17.432353351554767,1.7432353351554768,795,245,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,50,176411,176412,150000,at_or_after,at_or_after,True,False,17.07311346364444,1.707311346364444,794,246,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,51,180011,180012,150000,at_or_after,at_or_after,True,False,17.3447603578576,1.73447603578576,795,245,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,52,183611,183612,150000,at_or_after,at_or_after,True,False,17.414968083326823,1.7414968083326823,792,248,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,53,187211,187212,150000,at_or_after,at_or_after,True,False,17.20241013579951,1.720241013579951,796,244,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,54,190811,190812,150000,at_or_after,at_or_after,True,False,17.14738608692328,1.7147386086923282,797,243,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,55,194411,194412,150000,at_or_after,at_or_after,True,False,17.732777063700436,1.7732777063700436,796,244,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,56,198011,198012,150000,at_or_after,at_or_after,True,False,17.49646535329994,1.749646535329994,795,245,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,57,201611,201612,150000,at_or_after,at_or_after,True,False,17.383030401548183,1.7383030401548183,795,245,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,58,205211,205212,150000,at_or_after,at_or_after,True,False,17.31540517709344,1.731540517709344,794,246,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,59,208811,208812,150000,at_or_after,at_or_after,True,False,17.144002939567354,1.7144002939567355,800,240,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,60,212411,212412,150000,at_or_after,at_or_after,True,False,17.35395290114868,1.7353952901148681,801,239,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,61,216011,216012,150000,at_or_after,at_or_after,True,False,17.221663560864187,1.7221663560864187,797,243,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,62,219611,219612,150000,at_or_after,at_or_after,True,False,17.190731540254216,1.7190731540254216,798,242,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,63,223211,223212,150000,at_or_after,at_or_after,True,False,17.240248950239515,1.7240248950239516,792,248,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,64,226811,226812,150000,at_or_after,at_or_after,True,False,17.287943421015957,1.7287943421015957,797,243,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,65,230411,230412,150000,at_or_after,at_or_after,True,False,17.233179052555027,1.7233179052555028,792,248,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,66,234011,234012,150000,at_or_after,at_or_after,True,False,17.09379757259076,1.709379757259076,795,245,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,67,237611,237612,150000,at_or_after,at_or_after,True,False,17.286873424709356,1.7286873424709357,796,244,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,68,241211,241212,150000,at_or_after,at_or_after,True,False,17.41170291185986,1.7411702911859859,792,248,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,69,244811,244812,150000,at_or_after,at_or_after,True,False,17.233363007152164,1.7233363007152165,795,245,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,70,248411,248412,150000,at_or_after,at_or_after,True,False,17.27671140955123,1.727671140955123,796,244,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed0primeprime,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9992\000,9992/000,0,0,seed0,replicate,True,9991/000,5,71,250007,250008,150000,at_or_after,at_or_after,True,False,17.349283687643304,1.7349283687643304,793,247,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,0,-1,0,150000,before,before,True,True,19.757421205828066,1.9757421205828067,1040,0,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,1,11,12,150000,before,before,True,True,19.937211405060225,1.9937211405060227,1040,0,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,2,3611,3612,150000,before,before,True,True,19.26795905681113,1.926795905681113,1024,16,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,3,7211,7212,150000,before,before,True,True,18.347520923628547,1.8347520923628549,998,42,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,4,10811,10812,150000,before,before,True,True,20.967489352604314,2.0967489352604316,880,160,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,5,14411,14412,150000,before,before,True,True,22.57306559065754,2.257306559065754,854,186,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,6,18011,18012,150000,before,before,True,True,41.932017174554254,4.193201717455426,800,240,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,7,21611,21612,150000,before,before,True,True,27.56510469397794,2.756510469397794,826,214,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,8,25211,25212,150000,before,before,True,True,38.29706194650658,3.829706194650658,756,284,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,9,28811,28812,150000,before,before,True,True,30.56726216816475,3.0567262168164753,731,309,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,10,32411,32412,150000,before,before,True,True,32.272793729026205,3.2272793729026206,735,305,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,11,36011,36012,150000,before,before,True,True,25.918144715653597,2.59181447156536,752,288,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,12,39611,39612,150000,before,before,True,True,24.4588333879281,2.44588333879281,768,272,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,13,43211,43212,150000,before,before,True,True,20.154052461919367,2.015405246191937,794,246,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,14,46811,46812,150000,before,before,True,True,19.57724815738553,1.957724815738553,812,228,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,15,50411,50412,150000,before,before,True,True,18.85854043437126,1.885854043437126,827,213,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,16,54011,54012,150000,before,before,True,True,18.5980789462182,1.8598078946218202,839,201,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,17,57611,57612,150000,before,before,True,True,18.38836462500682,1.838836462500682,858,182,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,18,61211,61212,150000,before,before,True,True,18.545786074324617,1.8545786074324617,875,165,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,19,64811,64812,150000,before,before,True,True,18.919864538361733,1.8919864538361733,877,163,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,20,68411,68412,150000,before,before,True,True,19.148089886000324,1.9148089886000326,866,174,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,21,72011,72012,150000,before,before,True,True,18.93527459972589,1.893527459972589,924,116,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,22,75611,75612,150000,before,before,True,True,19.33690309827168,1.933690309827168,911,129,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,23,79211,79212,150000,before,before,True,True,19.089729740287193,1.9089729740287193,914,126,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,24,82811,82812,150000,before,before,True,True,19.30044126795041,1.9300441267950412,897,143,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,25,86411,86412,150000,before,before,True,True,19.315828490896372,1.9315828490896374,909,131,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,26,90011,90012,150000,before,before,True,True,19.49722805457769,1.949722805457769,933,107,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,27,93611,93612,150000,before,before,True,True,19.40876817583997,1.9408768175839972,932,108,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,28,97211,97212,150000,before,before,True,True,19.703090714158513,1.9703090714158513,920,120,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,29,100811,100812,150000,before,before,True,True,20.043499885612853,2.004349988561285,936,104,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,30,104411,104412,150000,before,before,True,True,20.167648325939485,2.0167648325939487,914,126,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,31,108011,108012,150000,before,before,True,True,20.170759392494045,2.0170759392494046,933,107,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,32,111611,111612,150000,before,before,True,True,20.292128939423318,2.029212893942332,932,108,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,33,115211,115212,150000,before,before,True,True,20.196265843979855,2.0196265843979857,941,99,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,34,118811,118812,150000,before,before,True,True,20.646721843318396,2.06467218433184,950,90,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,35,122411,122412,150000,before,before,True,True,20.810706493608247,2.0810706493608246,963,77,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,36,126011,126012,150000,before,before,True,True,20.67131571362655,2.0671315713626552,958,82,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,37,129611,129612,150000,before,before,True,True,20.594829143526585,2.0594829143526585,959,81,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,38,133211,133212,150000,before,before,True,True,20.60546586840145,2.060546586840145,967,73,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,39,136811,136812,150000,before,before,True,True,20.864334642569517,2.086433464256952,971,69,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,40,140411,140412,150000,before,before,True,True,20.990930780887567,2.0990930780887567,971,69,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,41,144011,144012,150000,before,before,True,True,20.833229441517737,2.083322944151774,972,68,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,42,147611,147612,150000,before,before,True,True,20.82579029541501,2.082579029541501,969,71,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,43,151211,151212,150000,at_or_after,at_or_after,True,False,20.844487224560112,2.084448722456011,979,61,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,44,154811,154812,150000,at_or_after,at_or_after,True,False,20.90520604254531,2.090520604254531,979,61,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,45,158411,158412,150000,at_or_after,at_or_after,True,False,21.04958941346827,2.104958941346827,983,57,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,46,162011,162012,150000,at_or_after,at_or_after,True,False,20.9465501579818,2.09465501579818,973,67,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,47,165611,165612,150000,at_or_after,at_or_after,True,False,21.02254172082378,2.1022541720823784,980,60,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,48,169211,169212,150000,at_or_after,at_or_after,True,False,21.16289027965781,2.116289027965781,979,61,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,49,172811,172812,150000,at_or_after,at_or_after,True,False,21.124961638108168,2.112496163810817,979,61,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,50,176411,176412,150000,at_or_after,at_or_after,True,False,21.110974606368387,2.111097460636839,981,59,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,51,180011,180012,150000,at_or_after,at_or_after,True,False,21.266746647473884,2.1266746647473886,979,61,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,52,183611,183612,150000,at_or_after,at_or_after,True,False,21.211909919844246,2.1211909919844247,978,62,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,53,187211,187212,150000,at_or_after,at_or_after,True,False,21.195694200794822,2.119569420079482,984,56,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,54,190811,190812,150000,at_or_after,at_or_after,True,False,21.232350004843898,2.12323500048439,981,59,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,55,194411,194412,150000,at_or_after,at_or_after,True,False,21.427494152336052,2.1427494152336055,986,54,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,56,198011,198012,150000,at_or_after,at_or_after,True,False,21.33114691184578,2.1331146911845784,975,65,0,1040,5.0,0.1,1.0,0.1,gpu,False
seed1,C:\Users\mikha\Documents\dpc-research\connectome-seed-data\results\flow\9991\001,9991/001,1,1,seed1,canonical,False,,2,57,201611,201612,150000,at_or_after,at_or_after,True,False,21.544566985170473,2.1544566985170475,982,58,0,1040,5.0,0.1,1.0,0.1,gpu,False
