run,label,type,base_loss_16,delta_16,delta_norm_16,delta_13,delta_10,delta_item_sequence_02_ambush_2_split_00,delta_item_sequence_02_ambush_2_split_01,delta_item_sequence_02_ambush_2_split_02,delta_item_sequence_07_bamboo_1_split_00,delta_item_sequence_07_bamboo_1_split_01,delta_item_sequence_07_bamboo_1_split_02,delta_item_sequence_09_bandage_1_split_00,delta_item_sequence_09_bandage_1_split_01,delta_item_sequence_09_bandage_1_split_02,delta_item_sequence_12_cave_4_split_00,delta_item_sequence_13_market_2_split_00,delta_item_sequence_13_market_2_split_01,delta_item_sequence_13_market_2_split_02,delta_item_sequence_16_mountain_1_split_00,delta_item_sequence_16_mountain_1_split_01,delta_item_sequence_16_mountain_1_split_02
000,seed0,Tm9,1148.8074612617493,26.09821367263794,0.02271765683343835,10.805580139160156,11.285437774658192,81.636474609375,93.94091796875,101.521484375,16.258644104003906,18.985733032226562,16.778038024902344,11.43609619140625,9.3568115234375,6.82525634765625,6.052490234375,41.0130615234375,20.725189208984375,9.205596923828125,-0.7819976806640625,-6.147773742675781,-9.234603881835938
000,seed0,Tm16,1148.8074612617493,379.15993452072144,0.33004654592361843,480.8548765916091,540.5403373718261,-68.360595703125,-31.6162109375,-84.57763671875,536.6974716186523,624.3938293457031,682.8341903686523,276.502197265625,297.2266845703125,271.98114013671875,179.7486572265625,362.17156982421875,509.1017150878906,764.8155670166016,492.3482666015625,638.1283645629883,615.1637420654297
000,seed0,Tm20,1148.8074612617493,19.326026439666748,0.01682268534227723,9.839195251464844,8.9737724304199,47.734130859375,61.3837890625,72.18896484375,-3.593231201171875,-0.25494384765625,3.8065338134765625,19.2598876953125,13.71917724609375,5.1927490234375,13.1163330078125,34.02825927734375,18.406524658203125,8.201141357421875,3.3010101318359375,2.0953903198242188,10.630706787109375
000,seed0,Tm28,1148.8074612617493,119.67298078536987,0.10417148636372153,130.31312854473413,105.27488937377927,95.323486328125,70.359375,55.01416015625,44.12628936767578,54.87715148925781,44.09740447998047,200.68865966796875,132.55914306640625,308.073974609375,-3.793212890625,107.91314697265625,100.82229614257812,55.78199768066406,277.468505859375,277.77979278564453,93.67552185058594
000,seed0,Tm30,1148.8074612617493,32.02928304672241,0.027880462241726963,22.214507469764158,33.49174423217772,79.199951171875,72.162109375,72.31787109375,43.522682189941406,51.95457458496094,49.527122497558594,-16.771484375,-42.025634765625,12.66827392578125,-10.505859375,22.07568359375,22.21612548828125,31.92291259765625,76.75677490234375,69.85649871826172,-22.409072875976562
000,seed0,TmY3,1148.8074612617493,40.72168493270874,0.03544691891884443,17.59016946645886,35.26339950561521,171.720458984375,131.4228515625,119.7314453125,43.15862274169922,53.39595031738281,51.037513732910156,-40.46142578125,-44.15460205078125,-39.34576416015625,-0.6968994140625,41.2684326171875,43.248046875,41.91575622558594,49.287384033203125,41.17151641845703,-11.152328491210938
000,seed0,TmY4,1148.8074612617493,17.570769786834717,0.01529479079769949,4.382905813363891,7.3737480163574105,103.035400390625,63.14501953125,57.97412109375,9.805084228515625,13.200309753417969,10.815200805664062,-5.6890869140625,-7.28411865234375,-3.7864990234375,6.5252685546875,23.2481689453125,10.529327392578125,2.3706817626953125,1.6650543212890625,-0.298187255859375,-4.1234283447265625
000,seed0,TmY5a,1148.8074612617493,10.142580509185791,0.008828790594766918,7.0820717444786965,0.9519264221191293,2.681640625,24.48974609375,43.04296875,-4.431427001953125,-11.812049865722656,-11.080146789550781,33.5928955078125,28.67572021484375,20.279052734375,6.3623046875,13.6522216796875,9.388336181640625,0.9830780029296875,0.470977783203125,0.36762237548828125,5.61834716796875
000,seed0,TmY9,1148.8074612617493,22.61943244934082,0.019689489502877723,22.39184805063104,32.21172180175779,41.01220703125,18.326171875,11.478515625,28.797317504882812,37.63853454589844,34.31848907470703,-9.13250732421875,-46.982421875,25.09173583984375,-14.91064453125,22.63409423828125,25.303497314453125,24.769302368164062,92.03775024414062,87.23406219482422,-15.705184936523438
000,seed0,TmY10,1148.8074612617493,-5.928460597991943,-0.005160534552483357,6.133026709923399,-0.6048545837402344,-51.173095703125,-56.37890625,-67.03271484375,-6.700080871582031,-12.178985595703125,-14.3135986328125,31.67523193359375,31.9327392578125,22.169921875,-4.1126708984375,1.14886474609375,10.537261962890625,-0.0850982666015625,-15.343536376953125,7.1271514892578125,27.872146606445312
