# PREVIEW DIAGNOSTIC -- NOT A TEST (n=4, critical rho 0.90-1.00)
# script_sha256=195a89b555bedf3a0ff00a4c4e0542eafa6370243fbf9ed954f5fe8fbf7f4082 value=mean_window aggregated over the 16 held-out items
run,label,chkpt_index,iteration,per_item_mean_loss,R1,R2,R3,R4,R5,R6,R7,R8,L1,L2,L3,L4,L5,Lawf1,Lawf2,Am,C2,C3,CT1(Lo1),CT1(M10),Mi1,Mi2,Mi3,Mi4,Mi9,Mi10,Mi11,Mi12,Mi13,Mi14,Mi15,T1,T2,T2a,T3,T4a,T4b,T4c,T4d,T5a,T5b,T5c,T5d,Tm1,Tm2,Tm3,Tm4,Tm5Y,Tm5a,Tm5b,Tm5c,Tm9,Tm16,Tm20,Tm28,Tm30,TmY3,TmY4,TmY5a,TmY9,TmY10,TmY13,TmY14,TmY15,TmY18
000,seed0,0,0,1212.5555891990662,0.9204951230423646,0.9393256176458143,0.8298697625242312,0.9693258093943854,0.9562994552858886,0.9383513164692965,0.914636404555415,0.9295083316585536,0.44875829781685933,0.46612541462060963,0.3583519142208913,0.6412091035729123,0.5249086047790107,0.47875183076650757,0.4357591054042635,0.5270319382944268,0.5916947086137588,0.5758840105677185,0.6034257091205935,0.5577130571679418,0.4578419142451793,0.49040978183187073,0.47094374119114246,0.3748989924227227,0.5060327580977547,0.5018686138543633,0.6064458963552932,0.5229038270119314,0.5329255090263025,0.525855764865374,0.6282059231209833,0.43427295586515363,0.6784310172966859,0.5170059863414651,0.5503751241415998,0.27266278641402397,0.21545230661271508,0.23082662974200088,0.37402081466409093,0.44432906221976853,0.4654662070447777,0.4178197910956878,0.5208446461158377,0.439710822021369,0.4442420974867896,0.6186973263413985,0.3364736263140334,0.5394479368066728,0.4894136508123952,0.5558558471706255,0.5586218955390537,0.43321284135769994,0.4759647029871832,0.49171769673543386,0.5793589003732874,0.5302457091488956,0.585428225082034,0.8282864907027924,0.6482378746727779,0.7168210900831715,0.5361495794702563,0.4898901787829351,0.6299099434411279,1.1383840274291785,0.46247845898523166
000,seed0,1,12,1212.2575192451477,0.9199356472411615,0.9386889258433191,0.829110214221401,0.9680432410471543,0.9546545312232912,0.937634898376381,0.9100811333768845,0.9289877825069156,0.38291585066965456,0.5374707000082083,0.3777951723982511,0.6488485640454804,0.5483538485185119,0.4877727023337218,0.5122082530660933,0.5840191217564337,0.5842916476115295,0.5638439996749286,0.6001154551814709,0.5564576442113169,0.4857737130354367,0.4880168803297784,0.4702790316879548,0.3528045720341338,0.4894422546311975,0.5124118431902073,0.6069967137284101,0.519821832974502,0.5305604925778297,0.5253417664809455,0.6211197008863195,0.47007404544575454,0.7346790183221873,0.5299581114107151,0.5727538631850498,0.3237041197864445,0.22640744524164416,0.2292150222762241,0.39584104064231984,0.4854577908068302,0.49697190409987374,0.44749194442665263,0.5511851807141704,0.4743743487759061,0.4720665724412634,0.6472945166297062,0.364868312579258,0.5468828852283258,0.49467007754132897,0.5644681754890809,0.5662888229388006,0.44474087800803486,0.4813935069076655,0.505601660622834,0.5878297515398204,0.5309691204672652,0.6333200517138946,0.8566049531833289,0.6697306610828578,0.7263953493517952,0.54098972356523,0.5046765169974845,0.7037516021276933,1.1410035817498976,0.48612581150581724
000,seed0,2,3612,1206.3209657669067,0.8966216781193419,0.9208775989267584,0.8087752986054133,0.946229696376882,0.9336205086611398,0.920200264894813,0.9062556707012839,0.9557062687682977,0.15156014653411373,-0.10465565510054817,0.032419697438393964,0.5518687115571411,0.25315503822323115,0.34098578597668827,1.4141596935704595,0.3283251198632935,0.6881241288233739,0.6715487239509047,0.5833975588600571,0.6266423688764877,1.0296079342693798,0.467413172481424,0.45990846129747864,0.6627939870568759,0.6011401586779672,0.5329343030456553,0.6219876107463972,0.5811684101604923,0.49285036504718166,0.5093185141138816,0.8800636870099358,0.04474256302547586,7.96001483192099,0.5162816383725422,0.7601398393686799,0.28909261474159564,1.632794472008321,1.2675483669585779,0.5695938497058609,0.1945789358056341,0.20642495652283577,0.016476646765901447,0.3016328955322602,-0.13540329468411028,0.038543456776967445,1.345335811214333,-0.03814440639167063,0.37627075245518665,0.29871261614444566,0.34729047378007805,0.86363697892414,0.08700535457917521,-0.1578912367299798,0.14380649918187444,0.5010356930439747,0.5248230279741057,0.4918267680075182,0.6635475635863117,1.2902359123746043,0.6023704791432518,0.3391743420490197,-0.22284133277563167,1.050656614551158,1.7240791830912376,0.4212545242447055
000,seed0,3,7212,1206.124834537506,0.893197703771952,0.9174653776456317,0.8083516663840704,0.9394950771411098,0.9272880746357806,0.9197844449218219,0.9194381687407164,0.9512453842080805,0.16282352936250186,0.055799717200282,0.24919323588083223,0.5296054041020871,0.26820764271149267,0.309355778420132,2.908640659159822,0.39912629827204915,0.6032754540322646,0.6941669614843496,0.5770770557175666,0.66337246251733,2.2391966957037512,0.49426745974288244,0.4559132263130908,0.6077138314761461,0.7293788637361398,0.5299015606102506,0.6396624328213358,0.6174119109276878,0.4745525027228708,0.5739071702052441,0.857102048804211,0.16117606000539736,15.66423981260694,0.4000730948993515,0.8251885317585683,0.3991548958593678,4.211161713355354,1.815757355142266,0.6881828575544885,-0.5407889475840602,-0.40795772252015766,-0.5915837803144325,0.018941630685118727,-0.07286688332600441,0.09538784638827391,2.155491333077022,0.0303807358653735,0.4177631270538256,0.24338297817257684,0.28589432532947523,1.2521997341593591,-0.27709388154105363,0.028316224744050746,0.21156660465260774,0.5075051224126574,0.5299150141581231,0.7990164763671657,0.7051102226610385,1.8896659459383647,0.5899433656760986,0.32801682016957256,-0.29581054405268165,1.2574171297047443,3.8987002915462496,0.7888046781119886
000,seed0,4,10812,1205.7025260925293,0.8833327869843981,0.9079620757729239,0.8022225872220167,0.9260220177813294,0.9139975682254906,0.9148035738222564,0.915337999561548,0.9467515911573051,0.2897057546960277,0.3277640859875329,0.4930618669016848,0.6501418301871824,0.3741836457244637,0.27882565514476054,5.166125647270885,0.5459443954405202,0.512672430093125,0.7102348182545444,0.5743567890537988,0.7452637908674115,3.8898705140625847,0.43671737561433804,0.4449233420780923,0.6922259087525345,0.6284215435467082,0.7465972154132566,0.6619013392804358,0.5192836127919824,0.36504417258757527,0.6200776401017863,0.8527086666732221,0.5066562357036273,29.294978449377393,0.3699734920981998,1.022802001382347,0.12423157355570587,6.969446218854924,0.841111913056503,0.40196778510960207,-0.31373680777347007,-0.6970337182125947,0.04829163762952212,0.4344024418162582,-0.14870729877457475,0.6523010104250136,3.190884730313361,0.453708050217923,0.47330611347464313,0.20212390506404357,0.2454900568644529,1.5878668631951425,-0.095798146518429,0.16863255973436678,0.3713981187549052,0.531388090434904,0.5400547695547683,1.6883337425483262,0.7742716851553797,2.741410833056195,0.6047685736575875,0.24111363145208967,-0.1277692039304622,2.4314700155499573,5.791885249792429,1.6853754703737012
000,seed0,5,14412,1206.0823640823364,0.8605721233656758,0.8861101526249686,0.7798840295110704,0.9010350656952716,0.8896641651447474,0.8995493418193485,0.8777128660572169,0.9427716281555011,0.47419314317763434,0.5931665616597116,0.8944434809451847,0.7389799982717522,0.6384120825869526,0.12354579720399114,8.418517779778476,0.8315359731189791,0.5356169842757109,0.9252456138499504,0.5772479030803549,1.2291146469230139,7.203126386095137,0.4969966350312522,0.4437325200160911,1.7139917369532127,0.6682694479880915,1.1472493560542965,0.692371962603631,0.714015366082356,0.3068782649148238,0.8452343230912057,1.060394257014351,0.8919513662543662,59.17691617532169,0.34321954383859704,0.7215599298647032,0.8448281199349288,11.252516509920241,1.6507086362673666,0.4525054792032901,-0.49852874326597924,-1.4519895786174057,0.47750519112622025,0.9841011563924379,-0.31984754124853,1.0362217581003728,4.647085935070893,0.6194977121969957,0.39499043949997803,0.14693742091228776,0.23099832570882423,1.5159357638753845,-0.1306360560422128,0.12263981650890707,0.40703424459398474,0.5011975588887315,0.5527462579489487,1.5242952649960457,0.8718282842785332,2.8867429193033605,0.6087855831382799,0.07119428133175963,-0.710904610438894,2.262668213274248,8.124673242450289,2.2491475132865943
000,seed0,6,18012,1205.9266610145569,0.7704422965304132,0.7981819161629865,0.6902514540688192,0.8046168206223441,0.7915100433038943,0.8364164303518682,0.7974414331650546,0.9447222910700018,1.427688059739159,0.916277490236716,2.1688931773126123,0.8274012690205926,4.1569302978646965,0.13801685624774374,19.312611805266,1.816484848429638,2.1196294151299506,1.3624181742834325,0.5836233993458733,4.153968913972911,27.175244709142277,1.1375058289034092,0.4912516623741886,7.096699018537496,1.9533728146704195,2.2952903605951063,0.8625353760022708,0.9659537162654843,0.15211081617772493,1.6423446571491864,2.7169952607394587,1.6393539586561072,188.75257608940547,0.8479096432247465,1.241489075227988,1.4418362218702425,37.79744045436253,2.6078639969404604,2.6201221361665823,-5.941449401470759,-7.61428634321557,-4.597950451652931,-0.030851056709079533,-0.32697162824058645,0.6070522771980569,13.42906367732365,0.09032645474821932,-0.03929229112935474,-0.00927017486436856,0.20734738238841988,0.8164983590683201,-2.7332372080519587,0.12155210234621859,0.2921476039959574,0.21607025439161312,0.6638409019853461,6.651166662860935,2.160588392166833,-0.8976105901356645,0.6791361090707775,-0.26089230311653067,-0.6921575078148428,4.195976784045088,27.62327787112367,2.8462967101239838
000,seed0,7,21612,1199.3854207992554,0.6032810571711335,0.6326600807400042,0.4610448893604339,0.57260937922428,0.5569196889994414,0.752508972384082,0.8055542746968902,0.9420934533757181,1.6831093234869023,4.300935953847764,0.539830889194447,0.5950201974138644,2.3214492127560518,0.9045775064108211,5.916630434557584,2.2876804801247927,2.94652733738817,3.2170732874699697,0.671192431122571,2.1810848407850996,7.326655106842515,0.5093590356021391,0.46402433319656683,3.1326853983354113,0.39633849431346957,1.241000425253172,0.6964346072724382,0.2935232693667951,0.367681677013203,0.9003310133053968,1.0243394884660622,6.1435621561035605,32.999756873260544,0.5457602847676647,1.4296787977530574,-1.9596742178449749,10.823850118112732,0.409647228597327,-1.044583837034114,-0.11456699337901989,-3.798392241872282,3.576565849063827,0.883530976503542,-1.0330308968343207,4.947635560956798,4.161790913488028,3.25982294500613,0.13707494707631773,0.17929774898451775,0.3070079011265659,0.784168196542313,-1.7772631204931217,0.13440830124634665,0.10192817326232333,0.2869231235537423,0.6125620911953179,1.6864748448385674,0.7129518297726434,-0.767378324353387,0.5848383249898393,0.10038403611864423,-1.7149161172982659,1.8413724093273518,12.496107212908246,-1.7458287478494363
000,seed0,8,25212,1192.7493343353271,0.6089619715157807,0.6323619773429618,0.4770886233555965,0.6506864727503164,0.6543328514082422,0.7532948253670484,0.73974020976125,0.9487470329144321,1.5713693997583897,11.10487348593968,3.274926469236969,1.0248939188172712,7.8756322696709375,1.562716255079561,17.977276077963474,2.4037569064282613,9.161569414854867,4.542504980242323,0.6321976411434074,7.566871917760646,15.136165854907727,2.584303822906316,0.45537833837726405,8.898023208230478,-0.4528272295796812,2.16640622343031,0.7984135102915956,0.15415223860888247,0.3540244954087592,1.6480857478109825,0.9137534799735014,14.048170532555876,32.13580669395047,1.372605911663941,2.5056840296328358,0.2596562608089069,18.859649422060805,-0.48968945998056573,-3.0918706258831965,-4.939546628223426,-2.9777938146432694,12.393996062428378,5.351275207914237,-2.6686076875901503,15.523350398046134,9.318926087714935,7.897050097162595,0.8049939111125681,-0.21657702345158236,0.3921021296996447,1.4665506193429367,-2.8993480704203973,0.15433945124947057,2.932786425466197,0.21716683342016246,0.7341669577904996,-5.4689926845221875,-0.3661103521470113,-4.701829392056522,0.7033890856380849,0.9168432438486684,-1.9857322317794168,4.583199947175155,21.954922598478454,-3.254557983533688
000,seed0,9,28812,1184.253164768219,0.6882776368860122,0.7199645618566772,0.5207409045053618,0.7451809730163019,0.7540258741418412,0.7729101380016836,0.7213366617002986,0.9729338032247734,1.0843759037486127,9.99203480308754,5.063697726672564,0.6207180311914015,7.985344902981212,1.5387942024173473,25.261596327093315,1.0056652600388882,6.821371378614755,3.551010007797463,0.6153386764686901,8.332467515526881,14.739681096218181,5.474135340917364,0.4483033395923891,7.919781807490809,-0.2587625773877715,1.920979909118957,0.7519384685535652,0.30740985439611856,0.4695951580662207,2.3148219438991804,1.4150104728038917,11.15800440671922,29.152556901432867,0.7586847817982492,0.9500757028911203,0.32334178438689176,18.356343816475555,-0.34771143603817983,-1.3078297219203898,-6.518828521818871,-1.9354268508015644,8.578446433540233,4.790531689506012,-2.129084795248369,14.151389726827984,6.799333055058808,4.262594540793549,1.2337313015217417,-0.1791314248444843,0.3625571470576586,0.6742161067418735,-3.0505399218683675,0.11482413910390936,4.067809086132939,0.25716356081024455,0.6704495742601884,-5.979853797438389,-0.4716605831052142,-4.22780438292111,0.6910957382524311,1.0708318841050617,-1.2577728886029234,3.7839794817061394,19.592563122636204,-2.61216971081347
