# PREVIEW DIAGNOSTIC -- NOT A TEST (n=4, critical rho 0.90-1.00)
# script_sha256=195a89b555bedf3a0ff00a4c4e0542eafa6370243fbf9ed954f5fe8fbf7f4082 chkpt_iteration=250008 primary=mean_window(aggregate over the 16 items)
run,label,chkpt_iteration,type,mean_window,last_step,std_window,std_last_step,mean_window_item_02_ambush_2_split_00,mean_window_item_02_ambush_2_split_01,mean_window_item_02_ambush_2_split_02,mean_window_item_07_bamboo_1_split_00,mean_window_item_07_bamboo_1_split_01,mean_window_item_07_bamboo_1_split_02,mean_window_item_09_bandage_1_split_00,mean_window_item_09_bandage_1_split_01,mean_window_item_09_bandage_1_split_02,mean_window_item_12_cave_4_split_00,mean_window_item_13_market_2_split_00,mean_window_item_13_market_2_split_01,mean_window_item_13_market_2_split_02,mean_window_item_16_mountain_1_split_00,mean_window_item_16_mountain_1_split_01,mean_window_item_16_mountain_1_split_02
000,seed0,250008,Tm3,3.685411327934453,4.334695198291256,1.5609237598916614,1.4895611952277592,4.107143668318103,3.678965253341457,3.5287902188548075,2.896984885389892,2.912867781741031,2.945217805128446,3.8935794563827075,4.015955382395774,4.056210281969088,1.1704885309550463,3.030727693961155,2.9401780179544157,3.0083836147174154,5.893650022909644,5.804026786712273,5.083411846219997
000,seed0,250008,Tm4,2.3742540353865156,2.6964247859400876,0.4414127874815161,0.5068291493394967,2.324145307458987,2.389305208130105,2.4008512475306296,2.4617618060404705,2.46896313174877,2.4632097374969493,2.362276441836407,2.3418005601553333,2.339589259299436,2.5861387551242894,2.4504790440453648,2.4503017715626654,2.4528687864517464,2.118420422142184,2.1412150326771364,2.2367380544837774
000,seed0,250008,Tm5Y,1.084360526103422,0.9279537045568985,0.3434366543033028,0.3629771065006352,0.9905842737770081,1.0795376816883313,1.084652636318833,1.2338183047182745,1.2264395761361726,1.225182185964801,1.056515469472344,1.02951328806158,1.0302268256185947,1.5030014759293877,1.190918817143531,1.2214987402655253,1.2162332813951726,0.7023128571115363,0.7140912758749647,0.8452417281786971
000,seed0,250008,Tm5a,-0.3237838791842157,-0.5072845476468087,0.48185884893142467,0.45662672409639293,-0.5872421767170918,-0.40095034070739566,-0.3907144798570082,0.0837779298611383,0.08351396056595364,0.07355293295390687,-0.3516196394952605,-0.4374447883740271,-0.47679378793405486,0.40574845501574347,-0.022048228330495943,0.06186202916238944,0.06832222032801366,-1.2459973896403542,-1.2032423609477052,-0.8412664028312038
000,seed0,250008,Tm5b,0.9095828441771483,0.9347231870987963,0.3270045437508934,0.3678678045239194,0.5256098923190715,0.6836782782514232,0.7844513780567871,1.1530670726328225,1.1510889134425333,1.150744856715502,0.9028509005937781,0.8236934758339146,0.7394940756829701,1.290189673186082,1.0403947112868681,1.1105353084790692,1.1589571917587154,0.6334729930044937,0.63474697976253,0.7703498058278118
000,seed0,250008,Tm5c,0.00035018995517693136,-0.27691107439465257,0.3800236514747225,0.40929702518481736,-0.10480167237437803,-0.043695755582068674,-0.029285052115875575,0.11357587335752184,0.10649191237854179,0.1098034031844051,-0.006541901334428566,-0.018877918512340268,-0.01989294596788364,0.2857433333339475,0.08890072680477468,0.10826471337204466,0.1045595138980218,-0.2705744091328292,-0.2576374688597484,-0.16042931316687412
000,seed0,250008,Tm9,0.254517775468206,0.2249023456080596,0.580674578719271,0.5868878852704046,0.06335030785592559,0.15376980173867838,0.19519261870140545,0.3904170333186936,0.39941816293478183,0.39353753671698505,0.2628386414516846,0.25127550931867004,0.2399247228379792,0.5569491356885093,0.35690378497694414,0.3738079297218095,0.3810234481662552,-0.05003104901662029,-0.01607986993844855,0.11998669301804243
000,seed0,250008,Tm16,0.3917821677312453,0.26966179699388987,0.1289991680945563,0.1494463417990463,0.3743074933440268,0.3523609285729829,0.35065270504512497,0.36642874584219387,0.3626869055164795,0.3652706801875826,0.4178001536742296,0.4325716900302098,0.4517788070932176,0.2880179343172885,0.3575724756653872,0.36257638636700046,0.36620911912134896,0.4859547671183799,0.4821178440381767,0.45220804776629525
000,seed0,250008,Tm20,0.7596631110960048,0.700626841572112,0.22944385114474125,0.2631195535274591,0.7116141595479699,0.7768838629151132,0.7691600437498806,0.8694659962144135,0.8654183347949733,0.8641221588976091,0.7293685796043328,0.7074307939659275,0.7025666469315164,1.0776995737896136,0.8430862927749292,0.8637655232670676,0.858828121328167,0.46584034244543504,0.4745538952217153,0.5748054520874122
000,seed0,250008,Tm28,1.8970054903636,2.0133259299672344,0.18313194837951724,0.2103426825397776,1.883597572232583,1.8922467899905322,1.9044742119316418,1.8939011824837835,1.8942133293547845,1.894668978066203,1.9088077293044983,1.9049323144158277,1.9034512427660029,1.8727894522115363,1.891841001916114,1.8914053997719829,1.893925461243327,1.9099532525288907,1.9070232212791491,1.9048567063207442
000,seed0,250008,Tm30,0.6100577603746593,0.6100763070568878,5.4967379388210955e-05,5.743972141624012e-05,0.6100728467086152,0.6100585203664313,0.6100561523735111,0.6100322366566828,0.6100323841637116,0.6100336488258822,0.6100644320642239,0.6100687160984652,0.6100687075628486,0.6099832906657713,0.6100371184878972,0.6100341674255596,0.6100354277393192,0.6101253040455251,0.6101221750889506,0.6100990377211538
