bank,seed,kind,rank,existence,offset,counts,sign,bf_lambda_per_fold
shuffle41,41,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle42,42,shuffle,4,-0.00027188329856023263,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle43,43,shuffle,4,-0.0016416146775570073,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 100.0]"
shuffle44,44,shuffle,4,-0.0014107809749304367,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 3.0, 3.0]"
shuffle45,45,shuffle,4,-0.001769024593423102,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle46,46,shuffle,4,-0.001929031441816903,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0]"
shuffle47,47,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle48,48,shuffle,4,-0.001956335440445761,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle49,49,shuffle,4,-0.000986056601392432,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle50,50,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle51,51,shuffle,4,-0.0005428085973083807,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle52,52,shuffle,4,-0.0016911805248038757,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0]"
shuffle53,53,shuffle,4,-0.002265872651915696,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle54,54,shuffle,4,-0.0003983426407920654,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 3.0, 100.0]"
shuffle55,55,shuffle,4,-0.003466247269203121,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0, 100.0, 100.0, 3.0]"
shuffle56,56,shuffle,4,-0.0005839722992069752,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle57,57,shuffle,4,-0.0028657968011935432,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 3.0, 100.0, 3.0, 100.0, 100.0, 100.0, 3.0]"
shuffle58,58,shuffle,4,-0.001799528876879669,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle59,59,shuffle,4,0.00013913459030849286,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 100.0, 3.0]"
shuffle60,60,shuffle,4,-0.0006794381379139292,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 3.0, 3.0]"
shuffle61,61,shuffle,4,-0.0008815806136191817,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle62,62,shuffle,4,-0.001582457808651344,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle63,63,shuffle,4,-0.0009941887447502795,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle64,64,shuffle,4,-0.0011732961945353283,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle65,65,shuffle,4,-0.0034717645374365115,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0, 3.0]"
shuffle66,66,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle67,67,shuffle,4,-0.0009171682591884667,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0]"
shuffle68,68,shuffle,4,-0.001316350763792623,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle69,69,shuffle,4,-0.001500947532792013,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0, 100.0, 100.0, 3.0]"
shuffle70,70,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle71,71,shuffle,4,-0.000845792757999797,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0]"
shuffle72,72,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle73,73,shuffle,4,0.0002234166078900923,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 3.0, 3.0, 3.0, 3.0, 100.0, 3.0, 3.0]"
shuffle74,74,shuffle,4,-0.0006475571388958379,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 3.0]"
shuffle75,75,shuffle,4,0.0006058378397192643,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 3.0]"
shuffle76,76,shuffle,4,-0.002649648301768093,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 3.0, 100.0, 100.0, 100.0]"
shuffle77,77,shuffle,4,0.0046355059743325155,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
shuffle78,78,shuffle,4,-0.002383355220379718,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle79,79,shuffle,4,-0.0040183088401624266,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0]"
shuffle80,80,shuffle,4,-0.0015274703458817373,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle81,81,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle82,82,shuffle,4,-0.0023404019922072692,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0]"
shuffle83,83,shuffle,4,0.00022499514785721543,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 3.0]"
shuffle84,84,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle85,85,shuffle,4,-0.0027868954399229927,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0]"
shuffle86,86,shuffle,4,-0.00120746332434844,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0]"
shuffle87,87,shuffle,4,-0.001643245603379212,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle88,88,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle89,89,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle90,90,shuffle,4,-0.002086844320917697,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0]"
shuffle91,91,shuffle,4,-0.0037053710220030455,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0, 3.0, 100.0, 100.0]"
shuffle92,92,shuffle,4,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle93,93,shuffle,4,0.0003157801668670412,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 3.0]"
shuffle94,94,shuffle,4,-0.0006502166035748047,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle95,95,shuffle,4,0.004378414414065124,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
shuffle96,96,shuffle,4,-0.0012323314718938384,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0]"
shuffle97,97,shuffle,4,-0.0011292917009870286,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0]"
shuffle98,98,shuffle,4,0.001545895452681767,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 100.0, 100.0, 3.0, 3.0]"
