bank,seed,kind,rank,existence,offset,counts,sign,bf_lambda_per_fold
shuffle18,18,shuffle,1,-0.0011189607921082867,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0]"
shuffle19,19,shuffle,1,-0.0007604081127478846,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0]"
shuffle20,20,shuffle,1,-0.0016612426608686836,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle21,21,shuffle,1,0.0008719332253181889,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0, 3.0]"
shuffle22,22,shuffle,1,-0.002077801794785733,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 1.0, 3.0, 3.0, 1.0]"
shuffle23,23,shuffle,1,0.003034282835553592,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
shuffle24,24,shuffle,1,-0.0005556915803887674,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle25,25,shuffle,1,3.256518204902137e-05,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 3.0, 3.0, 3.0, 3.0, 3.0, 100.0]"
shuffle26,26,shuffle,1,-0.001461836818376272,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle27,27,shuffle,1,-0.0010646801021826301,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 3.0, 3.0, 3.0, 100.0, 100.0, 100.0, 3.0]"
shuffle28,28,shuffle,1,-0.0023204334921527515,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0, 100.0]"
shuffle29,29,shuffle,1,-0.0023062260539268966,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0]"
shuffle30,30,shuffle,1,-0.0013241168432465533,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle31,31,shuffle,1,-0.0016939924389788475,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle32,32,shuffle,1,-0.000945632903140331,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle33,33,shuffle,1,-0.0009202719997733255,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle34,34,shuffle,1,-0.0015190394227686753,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 3.0, 3.0]"
shuffle35,35,shuffle,1,-0.0012310168998566295,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0]"
shuffle36,36,shuffle,1,-0.00021952165211227558,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle37,37,shuffle,1,-0.00198288291832856,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle38,38,shuffle,1,-0.0007815504526709705,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle39,39,shuffle,1,-0.0006498023836739364,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle40,40,shuffle,1,-0.0047260008500495275,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 1.0, 3.0, 3.0]"
shuffle41,41,shuffle,1,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle42,42,shuffle,1,-0.0005708423431130983,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle43,43,shuffle,1,-0.0017215044508805178,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 100.0]"
shuffle44,44,shuffle,1,-0.00040829414002966356,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 100.0, 3.0, 3.0]"
shuffle45,45,shuffle,1,-0.0022730481523815403,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle46,46,shuffle,1,-0.001288077417729111,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0]"
shuffle47,47,shuffle,1,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle48,48,shuffle,1,-0.0014086625070826252,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle49,49,shuffle,1,-0.0009579662109432286,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 3.0, 100.0]"
shuffle50,50,shuffle,1,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle51,51,shuffle,1,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle52,52,shuffle,1,-0.00011049722379674053,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 3.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0]"
shuffle53,53,shuffle,1,-0.002081447765022998,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle54,54,shuffle,1,-0.0055278075564554495,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 1.0, 100.0, 3.0, 100.0, 3.0, 100.0]"
shuffle55,55,shuffle,1,-0.0006594218711365396,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0, 100.0, 100.0, 3.0]"
shuffle56,56,shuffle,1,-0.002315050918629785,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 3.0, 3.0]"
shuffle57,57,shuffle,1,-0.0023181111428526914,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 3.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle58,58,shuffle,1,-0.0024072751938768898,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle59,59,shuffle,1,0.001731824337053256,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 100.0, 100.0]"
shuffle60,60,shuffle,1,-0.001271791126787558,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle61,61,shuffle,1,-0.0007863466568434174,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle62,62,shuffle,1,-0.001804191511625003,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle63,63,shuffle,1,-0.014422682546200716,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 100.0, 1.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle64,64,shuffle,1,-0.001312865092795107,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle65,65,shuffle,1,-0.0036862307653372896,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 3.0, 100.0, 3.0, 100.0, 3.0, 3.0]"
shuffle66,66,shuffle,1,-0.0011704366522745813,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle67,67,shuffle,1,-0.0009951898879949962,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle68,68,shuffle,1,-0.0013524730605757262,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle69,69,shuffle,1,-0.001090580341207803,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 3.0, 100.0, 100.0, 3.0]"
shuffle70,70,shuffle,1,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle71,71,shuffle,1,-0.002600128453710332,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0, 3.0, 100.0]"
shuffle72,72,shuffle,1,-0.001298241451538923,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0]"
shuffle73,73,shuffle,1,-0.0012613852138199599,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle74,74,shuffle,1,-0.0001330635506967104,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 3.0]"
shuffle75,75,shuffle,1,-0.005715714888515855,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 1.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0]"
shuffle76,76,shuffle,1,-0.0019452912927003184,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 3.0, 100.0, 100.0, 100.0]"
shuffle77,77,shuffle,1,0.004117292945701817,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 3.0]"
shuffle78,78,shuffle,1,-0.0025604409982239395,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle79,79,shuffle,1,-0.001537229359001624,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 3.0, 100.0, 100.0, 3.0, 100.0, 3.0, 100.0]"
shuffle80,80,shuffle,1,-0.0016055147065990427,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0]"
shuffle81,81,shuffle,1,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle82,82,shuffle,1,-0.0006644261466720758,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0]"
shuffle83,83,shuffle,1,-0.0013719595880265002,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0, 100.0, 100.0, 3.0]"
shuffle84,84,shuffle,1,-0.0008876724747181707,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle85,85,shuffle,1,-0.0003102326528493793,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 100.0]"
shuffle86,86,shuffle,1,-0.0021459151211494997,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0]"
shuffle87,87,shuffle,1,-0.0006257981832245796,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle88,88,shuffle,1,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle89,89,shuffle,1,-0.0006377801039408548,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0]"
shuffle90,90,shuffle,1,-0.001272952918965481,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0]"
shuffle91,91,shuffle,1,-0.003658454152200663,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle92,92,shuffle,1,-0.0010429706150658692,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle93,93,shuffle,1,0.00023864493696008072,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 100.0]"
shuffle94,94,shuffle,1,-0.0009905703337586558,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle95,95,shuffle,1,-0.004923769349704193,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 100.0, 3.0, 1.0, 3.0, 100.0]"
shuffle96,96,shuffle,1,-0.0011343389136384441,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0]"
shuffle97,97,shuffle,1,-0.0017509002141939457,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0, 3.0]"
shuffle98,98,shuffle,1,-0.0006432425068840675,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 3.0]"
