bank,seed,kind,rank,existence,offset,counts,sign,bf_lambda_per_fold
shuffle38,38,shuffle,2,-0.0009818385922634898,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle39,39,shuffle,2,-0.00040994178109834414,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle40,40,shuffle,2,-0.0022527045702070148,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 3.0, 3.0]"
shuffle41,41,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle42,42,shuffle,2,-0.0002529117574915085,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle43,43,shuffle,2,-0.0016590594787936675,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 100.0]"
shuffle44,44,shuffle,2,-0.001524049948690037,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 3.0, 3.0]"
shuffle45,45,shuffle,2,-0.0017835187850296697,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle46,46,shuffle,2,-0.001508588793337523,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0]"
shuffle47,47,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle48,48,shuffle,2,-0.0022986667640797543,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle49,49,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle50,50,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle51,51,shuffle,2,-0.0005459935922729808,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0]"
shuffle52,52,shuffle,2,-0.001821598274555475,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0]"
shuffle53,53,shuffle,2,-0.002270980462373939,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle54,54,shuffle,2,-0.00016791599447474881,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0, 100.0]"
shuffle55,55,shuffle,2,-0.003471228980256902,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0, 100.0, 100.0, 3.0]"
shuffle56,56,shuffle,2,-0.0005126264738468222,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle57,57,shuffle,2,-0.00289943044610243,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 3.0, 100.0, 3.0, 100.0, 100.0, 100.0, 3.0]"
shuffle58,58,shuffle,2,-0.00198269768678489,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle59,59,shuffle,2,0.0008091759781119534,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 100.0, 3.0]"
shuffle60,60,shuffle,2,-0.0012057049676151566,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 3.0, 3.0]"
shuffle61,61,shuffle,2,-0.0008747442849713182,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle62,62,shuffle,2,-0.0016089570660736297,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle63,63,shuffle,2,-0.0009384230750978106,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle64,64,shuffle,2,-0.0012452641109214012,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle65,65,shuffle,2,-0.0033923708126177067,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0, 3.0]"
shuffle66,66,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle67,67,shuffle,2,-0.000933384321367653,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0]"
shuffle68,68,shuffle,2,-0.0014977943544210392,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle69,69,shuffle,2,-0.0015155725493651295,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0, 100.0, 100.0, 3.0]"
shuffle70,70,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle71,71,shuffle,2,-0.0008509405269156667,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0]"
shuffle72,72,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle73,73,shuffle,2,-0.0006827145403661028,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 3.0, 3.0, 3.0, 3.0, 100.0, 3.0, 3.0]"
shuffle74,74,shuffle,2,-0.0006954848257752167,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 3.0]"
shuffle75,75,shuffle,2,0.0006741355420818052,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 3.0]"
shuffle76,76,shuffle,2,-0.002577172213424267,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 3.0, 100.0, 100.0, 100.0]"
shuffle77,77,shuffle,2,0.0053997998613153405,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
shuffle78,78,shuffle,2,-0.0024491314297295508,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle79,79,shuffle,2,-0.0048776702633728745,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0]"
shuffle80,80,shuffle,2,-0.0014934066318547546,0.0,0.0,0.0,"[100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0]"
shuffle81,81,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle82,82,shuffle,2,-0.002626295567001724,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0]"
shuffle83,83,shuffle,2,0.0009079581806775872,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 3.0]"
shuffle84,84,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle85,85,shuffle,2,-0.0026095686544154394,0.0,0.0,0.0,"[3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0]"
shuffle86,86,shuffle,2,-0.0012355887518378684,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0]"
shuffle87,87,shuffle,2,-0.001863447654893019,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 3.0, 100.0, 100.0, 100.0, 100.0]"
shuffle88,88,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle89,89,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle90,90,shuffle,2,-0.0018023792974873054,0.0,0.0,0.0,"[100.0, 3.0, 3.0, 100.0, 100.0, 3.0, 100.0, 100.0, 3.0, 100.0]"
shuffle91,91,shuffle,2,-0.0035320891741819236,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 3.0, 100.0, 3.0, 3.0, 100.0, 100.0]"
shuffle92,92,shuffle,2,0.0,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle93,93,shuffle,2,0.0009822573299621245,0.0,0.0,0.0,"[3.0, 3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 3.0, 3.0, 3.0]"
shuffle94,94,shuffle,2,-0.000651568073273201,0.0,0.0,0.0,"[100.0, 100.0, 3.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
shuffle95,95,shuffle,2,0.004967524369097476,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0]"
shuffle96,96,shuffle,2,-0.001156361436261233,0.0,0.0,0.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 3.0, 100.0]"
shuffle97,97,shuffle,2,-0.0014104922555510046,0.0,0.0,0.0,"[3.0, 100.0, 3.0, 100.0, 3.0, 3.0, 100.0, 3.0, 100.0, 3.0]"
shuffle98,98,shuffle,2,0.0012141696881798002,0.0,0.0,0.0,"[3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 100.0, 100.0, 3.0, 3.0]"
